,reviewid,retailer,productNO,rating,subject,text,label,category
830,1e4b34a61fab77ac971286c10c216131,Amazon-Pet-Supplies,B00S4QXTTQ,5,Good variety,"A variety of flavours my chi wolfs down each flavour,really good price too","['price', 'flavour']",Dog Food (main meal)
831,5dbd9319d592e695282c6ca429a5c941,Amazon-UK,B01JLHX82O,4,A comfortable shave,These provide a very comfortable shave.,['functionality'],Male Wet Shaving
832,545a49dc00bd480119b92a78a3c45d68,Zooplus-FR,884897.3,5,,Excellent produit,[],Dog Food (main meal)
833,30145cf3e4d30a15681310c686adc552,Viovet,149985,5,Satisfied dogs,On stone or wood floors they do make a lot of noise.,['functionality'],Dog Treats
834,08151ed8587f4de216863134577364ad,Budget-Pet-AU,10209,5,,My cats always want more,['flavour'],Cat Treats
835,e028d6f8bb8c0993d2f569318d20d208,Ocado,26521011,4,Ok for a treat cereal,It’s not one of the healthy ones but the kids love them so we mix some of this in with their healthier cereals.,['ingredients'],Breakfast Cereals
836,ca695e69018944c96d81d9a8af1e8e6c,Amazon-UK,B001FB6B74,5,I love this stuff,"I love this stuff, so much so I’ll eat it straight from the jar!",['flavour'],
837,4e6a0905f71be2f55ea5aba3b4c6fb94,Amazon-UK,B00OTHHOOK,1,Not HOT -,Isn't this supposed to be hot?,['flavour'],
838,38fa6fc97971ab448cb5a96213c8c8f6,Nordstrom-US,5690547-32G-(6D-US),5,Love the fit,"I ordered the nude color, love the material, I then ordered the black:)(Note: make sure you have a good measurement.)",['presentation'],
839,8de998270faba390b4ec0cc8800c2880,Medicanimal,I0000914-10kg,5,High quality product at a great price!,This food was recommended by our vet and our cat loves it.,['flavour'],Cat Food (main meal)
840,308329d86a8df06abcff0eef88160bbc,Chewy-US,214725,5,container greenies,"Murph loves his treats, the container was bent but not broke so no problem , just a heads up.",['packaging'],
841,bd805b45f61d3766806ddc4d6849c35a,Ocado,508816011,5,Lovely pasta sauce with vegetable bonus,My daughter wasn’t so keen but she never likes anything with chunks of veg in it and there was no disgusting them.,"['flavour', 'ingredients']",Italian Cooking
842,cab7e0988ff4de410a8c7280477a5c64,John-Lewis,237543693,5,Exccellent Compact Soundbar,"This as you might guess takes a bit of effort to set up, some knowledge and lots of wires.",['functionality'],
843,de1b9e2345fc30061178b2a12479e648,CVS-US,804682,2,,The stuff was amazing.,['flavour'],
844,8c74de1f19d22e9ad8979bd3b82d82d3,Costco-US,100369364,5,Yummy Turkey Jerky Treats!,Great treat!,['flavour'],
845,ef4c398a32b1f00ee8145e78bb40358b,Amazon-US,B01J278YIQ,5,Value deal,Great price,['price'],Gum
846,3f44c3d3e1fc6591af8e6104ced99f7a,Chewy-US,153787,5,Very calming,Probably cats outdoors looking in windows lol.,[],Cat Treats
847,5959b51d9c3d20df38456fc38a39afdc,Argos,9224708,,,Fun game for all the family.,['functionality'],Games
848,0770c9b51e22b96fdcbea79db2a1020e,Chewy-US,64612,5,Blue Buffalo,Lady likes these a lot.,['flavour'],
849,1d00cd041038bb2530b3ba20302a504f,Tesco,251085203,4,Really tasty but you must give it a good shake.,I really like this.,['flavour'],"Ice Cream Cones, Sauces & Sprinkles"
850,6281c76662ba97f1451a0008f339cdb0,Holland-Barrett,37331,5,Yummy! 5/5 stars 5,Happy to have spotted them again.,['flavour'],
851,587ad6ee60f5e86c2c556164f90c8d6d,Amazon-DE,B076CMX2DX,1,If you want to give your puppy diarrhea buy this food,Absolute garbage.,['ingredients'],Dog Food (main meal)
852,a22b72a988b425b825d75fde8e623a05,Amazon-US,B005JD3YV0,4,1/3 like the taste. A bit too big for my liking.,"Hmm.. I like the taste of them, my husband and son do not.. taste is a matter of preference though and hard to give an opinion on.",['flavour'],Fruity Confectionery
853,5eb6b65de69a1bcd0f62f62f576b23a6,Chewy-US,76852,5,My cat loves this.,"Generally my cat, Wiz, loves anything with duck.","['flavour', 'ingredients']",Cat Food (main meal)
854,b232cd21c2a3e44ddbbcf619e24b1f8f,Amazon-US,B000HDOQG4,5,Great value,Will order again from this seller if value remains the comparable.,['price'],
855,2b03c19f8025b75b777169a5c070be90,Ocado,13883011,5,Yummy!,Go lovely & crispy in my aga!,['flavour'],Frozen-Chips & Potatoes
856,8798bc6a0b0c594ff89b12128c7293f1,ASDA,1.00E+12,5,Smells amazing,"Even the design on the bottle is fabulous, also a little goes a long way.",['presentation'],
857,0f9e4f391436fd580a34780585907502,Amazon-Fresh,B07B32Q2BB,1,Not happy as it’s a birthday present,I believe as it was alcohol it should have been handed to them.,[],Spirits Gift Sets
858,97e038fc620f7a71474680ecf2cdccc4,Amazon-Prime-Now-UK,B00MXZ66VM,5,Buy it now ! Before people find out how fabulous it is.,Now it takes twice as long to dry as it did whenI was younger.,['functionality'],
859,4a8d19f6be2f9bf44f3a6aa2465c22a1,Amazon-Pet-Supplies,B009GDYAPS,5,Our dogs have thrived on it'll.,We have used Arden Grange for nearly 4 and a half years now and have always been pleased with the quality of the product and also how well our dogs have thrived on it.,"['ingredients', 'functionality']",Comida De Perro (Dog Food)
860,663dbc3e25a65bee942c1ecd5fdf65e3,Walmart-US,614179588,1,DO NOT BUY!,1 Jolly Rancher?,[],
861,6520bc0ac96efa3c01094b95d940d38e,Amazon-US,B00HJXM9BO,5,Total must have for your legs!!!,They look flawless.,['presentation'],
862,5e4c3380c9dc1a5706b3bf5559a43b4b,Amazon-UK,B007U4HXR2,5,Easy absorb. Not sticky. Nice scent,Its made my hands feel nice and soft.,['functionality'],Mass Skincare
863,e73a8fe62b00e80ce6865c64ded14266,Amazon-Fresh,B01BM3SYZQ,4,Good,Good,[],Sweet Biscuits
864,be7e8bd434d6a96a1331b82a3dcc3dc9,Argos,1244229,,,Used twice.,[],Outdoor Toys
865,87e3cdd279257172ad5a9a37b8f1d0c2,Amazon-US,B082VYDVYV,1,Not the right quantity!,Just as another reviewer stated.,[],Feminine Hygiene
866,797fd6711c5fe721fec991ec567e32b5,Walmart-US,10293781,5,Quality product. I've used for years.,I've used for years.,['functionality'],Feminine Hygiene
867,3e79fed2477cfd5ad0eec1b10bd7cadf,Chewy-US,119065,4,I like everything but the price,My cats didn't care for it until I added salmon from another brand.,"['flavour', 'ingredients']",Dog Treats
868,2319da0e36b6bf6a295bff655ebe3fa6,John-Lewis,238365216,5,Best dishwasher I’ve had,Adjustable supports for tall awkward pieces .,['functionality'],
869,e315754204a4a93558d0339d16290766,Amazon-Fresh,B017BJB5B0,5,There is always one.,Nice one Karen.,[],Coffee
870,793e6c1ec1b57f052341f9006fcbfa93,ASDA,21398692,3,nivea sun protect & moisture sun cream,my daugher did use it and she has darker skin than me and she didnt have any problems with it.,['functionality'],Suncare
871,66507f91026ba60ab329a5c61fd793a1,Amazon-US,B01C2EH1SA,5,Great product,Thanks a bunch!,[],Female Shaving
872,a0b9a1b28e531398008e3646db71b477,Zooplus-FR,560089.6,5,,Miracle !,['flavour'],Dog Food (main meal)
873,44b86c06d20fc6e5b4fed8274eec16e8,Amazon-UK,B07G2856Z3,5,"Very nice, smoky, peaty goodness","There's a little bit of heat, not unpleasant, which can be softened with a touch of water.",['flavour'],
874,4fb3da8d4727485fd6b2719f6fb4a13a,Zooplus,13585.2,5,Healthy old cat,"Fed entirely on Hills Science Plan -no treats except those he finds outside, he has just again been given a clean bill of health by the vet.","['ingredients', 'functionality']",Cat Food (main meal)
875,3cc949c4333436b5edf8fe4bd3b775c6,Sainsburys,Item code:,5,AMAZING!,These surpass them all in taste and texture!,['flavour'],
876,4eef2ed1a383f8fc75fb820828c75549,Amazon-US,B000QFCQCO,1,Burned my eyes,Money wasted.,"['price','functionality']",Mass Skincare
877,019ce9358eed94d0ba4d1e4548a84c73,Amazon-US,B07WBTWZX8,3,Good but Expensive,The treats are amazing...4.99 is too much for a 3 oz pkg.,"['flavour', 'price']",
878,52456612874f1c1c23e40781be5a62f1,Walgreens-US,prod6185710,5,For Men,I was tired of being caught using women's cocoa butter and being mercilessly persecuted and laughed at.,[],
879,0db5005faaab29b5ff58b5450b003739,Chewy-US,91751,3,diet change,Time to keep her healthier in her older years.,"['ingredients', 'functionality']",Dog Food (main meal)
880,e9f5731f3a87e4a4ee9bb2f94f9cf0f3,Zooplus,880618.4,5,Absolutely brilliant!,Absolutely brilliant!,"['ingredients', 'functionality']",Dog Food (main meal)
881,63e07e8a27dc598f53b45eaba7bfe7b5,Staples-US,590867,5,,Now my son wants a bag or 2.,['flavour'],Fruity Confectionery
882,0b61ad34acbe60f75f300ede722ea63a,Wilko,431485,5,Good stuff,Great value my little dog loves these prompt delivery excellent service,"['price', 'flavour', 'shipping']",
883,3c1d1c1a9a5111bc908b8d588dcb1c04,ASDA,9.10E+11,5,Brilliant,Needless to say they were also surprised that their babies enjoyed it and didn't seem to notice the difference in the change.,[],
884,505d0dcf07cd18310d208bf5026599bd,Ocado,282411011,5,Fizzy and refreshing,"The bottle is glass, so no nasties such as BPA seeping into the water.",['ingredients'],Water
885,37da6e81475ae792d7b96f8c3de1dd77,Amazon-UK,B071KQ2VZ4,4,Satisfied,It's nice but stupidly strong,['flavour'],Lager
886,e80cd442389be302feb06c8d4b89a00d,Amazon-Fresh,B074XHRVBT,5,Five Stars,Balanced taste !,['flavour'],Cheese
887,0086d707c99d9e42200a19d35774676a,John-Lewis,237332616,5,Soft and adorable,This one is perfect.,[],
888,b00c56216ffabe10d56fa67fb5294aaf,Superdrug,369158,5,,I love how this makes my hands feel after a day at work dries quickly and makes hands feel so soft. [,['functionality'],Mass Skincare
889,e1346b1f75206c9df700785ec6e73b2d,John-Lewis,238031066,5,Amazing quality and price.,He has not put it down since.,['price'],
890,4c4afbe16bf3a13ff7b3443738f0561f,Currys,178877,4,,This is costing a bit.,['price'],Coffee Machines
891,2459559023207a906fbda7f777363b4e,Walgreens-US,prod6154672,4,Does the job.,Good item to do a necessary job.,['functionality'],
892,6bac6b7a01065b75cfe18b908888f995,Boots,10164561,5,No title,Love this product.,[],Mass Skincare
893,7bde447b279f930bb5793e7c946abae4,Master-Of-Malt,2692,,richard of Maine,But too damn close to try it again.,[],Fruity Confectionery
894,7d5a668ffbb62b385902236d81fd8a66,John-Lewis,233904758,3,Average,I was hoping for more of a shimmer. [,[],
895,3c714fca01d0e7daf71388b665f0a4e8,Ocado,473333011,5,Yummy! Not too sweet,"A good grown up version, with added fruit and veg.",['ingredients'],Milk Based Drinks/RTD
896,a741eafba8eb8d3c06c59e6da6e54ff6,Target-US,A-50364331,,Quinoa isnt properly washed making it VERY bitter,Really let down.,['ingredients'],Rice
897,06f107c91708f72efb81695c4188bf1c,Boots,1189173,5,,Definitely worth a try if you haven't already.,[],Baby Food
898,e55b4acdbefaf0315af4535a9640c5be,CVS-US,14 CT-1220022,5,,The string is very high quality.,['functionality'],
899,46a64736370547730c1f90a9ef23ad96,Amazon-UK,B07318ZZLL,5,A*,A brill product.,['flavour'],Chocolate All Year Round Boxed
900,1c696341651d9d83dfd05990a2ca6068,Amazon-US,B01FZ6N0OG,5,Looks like fresh soup,"Also, I cut up the chunks to make it easier for him.",['ingredients'],Cat Food (main meal)
901,90c30e1885c697c41f750328c7f3fa61,Amazon-UK,B000WIQLG2,5,A1,WOW... Never been an Irish whiskey lover but this neat is delicious and super smooth.,['flavour'],Whisky
902,0cf179a6957e2925a3fbf73b6e65e9f6,Chewy-US,148163,5,Top Shelf Food at affordable prices,Not a morsel is wasted.,"['price', 'flavour']",Cat Food (main meal)
903,54af54920837e2c71cf44100cdd3d28e,Zooplus,850598.3,5,Couldn't be happier!,"He is like a different dog now, has plenty of go in him, he's almost like a puppy again!",[],Dog Food (main meal)
904,5cd9ad3042d0d84482f447d3d7901a0a,Tesco,256595496,2,"Not real cider, made with apple concentrate. The s","Not real cider, made with apple concentrate.",['ingredients'],Cider
905,46bdcc28edde86ac8bae1d8c2f90e5c9,Master-Of-Malt,2451,,A vibrant punch,Nice but I somehow prefer the good old 10 year old.,[],Whisky
906,3cba837af5f35b9615795854605185a1,Holland-Barrett,974,5,Yum 5/5 stars 5,"Really nice and filling bar, will definitely order again",['flavour'],Fruity Confectionery
907,6d321cb752d6a804f4c281fa8dffc243,Ocado,401375011,2,Disappointing,Smells great but tastes of sparkling water.,['flavour'],Water
908,35dfcd6d552566e1d3d1787742bce055,Superdrug,221256,5,,This review was collected as part of a promotion.],[],Mass Skincare
909,27018c6417e7bcfe1402c25e1b7d9fa1,ASDA,9.10E+11,5,Excellent!,I really like this.,[],
910,68606058f4f265939da83cf16964c5db,Superdrug,238074,5,Every day for 10 years,A mate tipped me off about KoS shave oil a decade ago.,[],
911,a4f1fbb69d410d543d3c3cad1e207516,Amazon-Pet-Supplies,B078214QYN,5,Worth the money,Dog loves them,['flavour'],Dog Treats
912,e38d68c4fcec83ea668f126ed34f372e,Amazon-US,B07KNN5TNV,1,Diarrhea fun!,"Gave my cat diarrhea both times I fed this, 1 week apart.",['ingredients'],Cat Food (main meal)
913,e988fb9ca8beeff7888267fbf2af0e5a,Tesco,292797630,5,Well worth buying,Will definitely buy again.,[],Frozen-Chips & Potatoes
914,d417f0d81381b8698c59dff3758fd42d,Amazon-US,B07CR9DCFV,1,AMAZON!!! MISS PICKED-MAJOR FAIL TO MY FUR BABIES!!!,I'm not disappointed in the product but... Disappointed in AMAZON... I tried customer service to explain that I was sent wow wow or some weird brand by miss pick from Amazon I tossed them out because my dogs did not like them at all!!,['shipping'],
915,f3ff1a4f447b079940e3f8ea4f954a6d,Amazon-Pet-Supplies,B009ZUGJII,5,Dont waste your money on cheaper heavy litters you have to carry home!,We even use this in our Bearded Dragon Vivariums and they love it too.,['functionality'],Cat Litter
916,5182b7e2d351333bb1543622c1fb1e42,Amazon-US,B07F2S5V7T,5,How can I order more.,It's not available,[],
917,aac3fab9e262d126697085cf0992437b,Walmart-US,170370176,5,Tastes Like Real Cookie Dough,It tastes like the real thing and has fiber too!,['flavour'],
918,7f6bc164b5235f19f6d2093a547afeea,Amazon-US,B01LYCAZI6,3,"Does the job, Tricky to Clean","The only problem is that it's somewhat hard to clean at times and given that it's black, it's hard to see if there is anything inside of it, so I end up having to clean it multiple times with different agents like vinegar and soap.",['functionality'],
919,26f3980c6e300bb7f2875ec68a9c4baa,Walmart-US,24194221,5,Mini bones,Plus they love the Peanut butter flavor.,['flavour'],Dog Treats
920,724ffcfe46bcce73165daba5c84149b9,Amazon-Pet-Supplies,B07HXHPB9H,5,My Dogs Are Fussy and Love This,Great price too.,"['price', 'flavour']",Comida De Perro (Dog Food)
921,10fc276e845ccdae776cb8ff5981a7c6,Tesco,252197651,4,I have used Excellence hair colour products in the,"The instructions were straightforward and the colour was very easy to apply, the small no jess comb nozzle was a great addition.","['functionality', 'presentation']",Hair Colourants & Dyes
922,112f1ce5f71e12ce4c25dec50504e804,Amazon-Pet-Supplies,B001MZWM0S,1,"Beware the description,","Go for the 4kgs instead, only a few quid more and ten times the size of this one.",['size'],Cat Food (main meal)
923,430028aae8456fec927b67162d4c11f1,Candy-Warehouse-US,127000,5,Worth it,A giant swirly lollipop has always been my girlfriend's candy dream since she was little.,['flavour'],Fruity Confectionery
924,deaba2e6c057d3d9e5e6b5572f645a0a,Target-US,A-52735013,,Beardbrand for life!!,Hope to see more to come with Beardbrand and Target.,[],Male Toiletries
925,b9b9a468926fd1c6d0602f2c28762ee2,Ulta-US,2501719,4,Not bad for price,I was pleasantly surprised.,['price'],Suncare
926,1effbb03280a8f8059b543c8e6a4b931,Sainsburys,7869850,5,Yummy.,Dark & luscious.,['flavour'],Chocolate All Year Round Boxed
927,ee175748e80badf1f0b3915b7fa71acf,Amazon-UK,B07DX94RSB,5,Perfect smooth shave,Wanted to get away from Gillette after the toxic masculinity ads; and these blades are the perfect replacement.,['functionality'],Male Wet Shaving
928,5a9585238ccfec419eb4ff714f4973d5,CVS-US,349327,5,,"It's texture is creamy and silky, it is not heavy like some moisturizers.",['functionality'],Suncare
929,ffbda894700735fa1bf6ac0183a4249f,Chewy-US,66674,5,Like a miracle!,"Win, win!",[],Dog Food (main meal)
930,5e7c89f9ebc01f62087f47541d3d3d26,Target-US,A-53081932,,Delicious,The price is very fair and the chocolate is high quality.,"['price', 'flavour', 'ingredients']",Chocolate
931,bdd87c60daf32d9157012318ec3661cc,Zooplus-IT,351131.12,1,PECCATO!,PECCATO!,[],Cat Food (main meal)
932,d534ea593edb67b03839011511ba8144,Morrisons,343710011,3,Disappointed & Lumpy,As other reviewers say LUMPY and I used a mini whisk at the time.,['ingredients'],Breakfast Cereals
933,994b021a2c213c6d674288f247298cc1,Amazon-UK,B07FD1P3PZ,5,Quite simply my favourite Ear Grey,Bought some in a T2 store after trying.,['flavour'],Tea
934,1cd6f519a32b709e392e69d77922f3ee,Chewy-US,51939,2,cats won't eat it,"I would try the other flavors of Blue Buffalo, although don't know if the pieces of the other varieties are this tiny too.","['size', 'flavour']",Cat Food (main meal)
935,8ca19fd4fe8b893d4a1f730266149a18,Amazon-Pet-Supplies,B009XT4GU4,5,Five Stars,My dogs love them,[],Dog Treats
936,384a7394b1877d454dd5793db8c42eaf,Amazon-US,B07B4Y37CY,3,Eh,These worked alright but were very uncomfortable and don’t stay in place.,[],Feminine Hygiene
937,7d0acdbb4b74da858ec493a8f559f2c8,Amazon-UK,B07Z6Q5647,4,Yummy but it's too big portion,But is yummy and it does keep me going for a few hours.,['flavour'],Cereal Bars / Breakfast on the Go
938,6fe9081bf32950a6c6616dc042fbcb17,Amazon-US,B008CC8XAW,5,Great!,These are awesome!!,[],Fruity Confectionery
939,d8a1ead79992c51180e00c2dd218c4e3,Amazon-US,B07KL48W4P,4,Excellent product !,Two out of three of my Chihuahuas love them.,['flavour'],
940,4d98547039d76ba15315b69b6eee96f0,Amazon-US,B071HW7KQ8,1,You may get old formula- NOT what's pictured,This is the only existing Nutro formula my cats will eat and I have tried many others from Raw diets to Fancy Feast (always only giving them a tiny bit to try as to not make them sick- 99% refusal).,"['flavour', 'ingredients']",Cat Food (main meal)
941,c57987dcdb187382dc745a6901eab190,Chewy-US,159257,5,Amazing Service,Everything about Chewy is top notch.,"['ingredients', 'shipping']",Cat Food (main meal)
942,17dd6674ac4f721ada4e247f13e81b27,Candy-Warehouse-US,127203,5,I love PEZ!,"Good stuff, exactly what we expected",['flavour'],Fruity Confectionery
943,9f8e4e8d2cc0e9a7311f3928c96dd5b0,Amazon-Pet-Supplies,B07P23JCW4,5,I received gravy,She is normally a bit particular about any change to her diet so I wasn't sure that she would take to it.,[],Dog Food (main meal)
944,e526e84e568b0d03a3feda25b0095f0e,Amazon-Fresh,B003BZYWPK,5,"Best Americano, great value","Great product, great value, definitely my favourite Americano by a long shot","['price', 'flavour']",Coffee
945,1e04702af142287e6522ed7def9d8a13,Currys,169504,4.5,,Neat on worktop and very easy to use.,"['flavour', 'functionality']",Coffee Machines
946,86ff5a4e244d1dccedfd4c3ee1fd1123,Walgreens-US,prod6388058,5,They were so good,This review was collected as part of a promotion.],[],
947,99fa021d753de3c05a9159ca9e4897ec,Amazon-US,B0026LIW6K,5,good value,happy with product,[],
948,852008404325c10a7608ab302303c58f,Bitiba-DE,285871.1,3,,Deckel...,[],Dog Treats
949,a8396c836f33882f83813316fd5c1360,Superdrug,763941,5,,Eucerin ultra sensitive soothing care is amazing and will now be used by me and my family as a daily product.,['functionality'],
950,baf6d39ca90b94ea5aa48c38b57e1607,Amazon-UK,B00MMD5F5I,4,Pro LS Face Cream.,"It's not really an ""all-in-one"" product, because it lacks any sunscreen to give your skin the best anti-aging benefits.",['functionality'],Medicated Skincare
951,e5d20b6ea69baf3f82a6deb9645e036e,Superdrug,755865,3,Shave gel bars useless!,"The head is quite big, good for legs but not good for smaller areas.","['size', 'functionality']",Female Shaving
952,7b8167dfecaa29294ddedd1cda05158c,Amazon-UK,B07JZK541F,5,Ammazing product,It is great with easing my muscle pain as i suffer from fibromyalgia.,['functionality'],Mass Skincare
953,8bf207c6b9544acc3283b174668c3269,Amazon-Pet-Supplies,B01EJCCMIM,1,Mouldy,Last one has of clumps of mouldy food.,['ingredients'],Cat Food (main meal)
954,2085c696a18a177ba100e510e384f40f,Chewy-US,46929,5,Double trouble approved,Healthy & good!,['ingredients'],Dog Food (main meal)
955,4cb28bc50f10442518e5d4aa1a963893,ASDA,9.10E+11,5,My hair is so soft!,This conditioner smells so good and my hair still smelt great when I next showered.,['functionality'],
956,8b3d9c38e79d9ac1505bcea6983da1aa,Chewy-US,69333,5,"Great product, not so great shipping",So now I just go to Petsmart where the puppy food is cheaper.,['price'],Dog Treats
957,f3204f29b3b3eecf872d284cbe275417,Boots,2144980,5,Very Good!,"Bought like gift for my husband, liked very much!",['functionality'],Male Wet Shaving
958,b93dfc69958b4265b2e3f0b284eaf6fd,Amazon-US,B0762Q56P3,5,Great deal,Such a good deal!,['price'],Dog Treats
959,037214e2d18ab90a157baab3a6487ea2,Tesco,301086898,5,Bakers! - My dog loves it,This new improved complete meal has none of the colours and all of the taste and goodness my dog loves.,"['flavour', 'presentation']",Dog Food (main meal)
960,43ef8adc8d2df2ef49d51fd087853a54,Zooplus,13702.7,5,No more zoomies!,He loves it!,['flavour'],Dog Food (main meal)
961,71a75521cd67f4488fadc9e416d00954,Amazon-Pet-Supplies,B017NJ248Q,1,Cats didn't like,Cats didn't like it I'm afraid,['flavour'],Comida De Gato (Cat Food)
962,1dcf5ef9e19917f78252c8ef6d4ea8ed,Tesco,301870298,5,The Surf is up and the scent is tropical,This review was collected as part of a promotion.],[],Laundry Detergent
963,6fc7b5469cb4b5f09fdca3437b4c5765,Candy-Warehouse-US,125943,5,These was so awesome put,Everyone loved them.,['flavour'],Fruity Confectionery
964,2b8afd3f8776c941385a414580d7f58e,Chewy-US,108454,2,Wasted my money,My dog would rather starve than eat this brand.,['flavour'],Mass Skincare
965,988083bed344a9dbc0dc9ee395af09de,Candy-Warehouse-US,128841,5,The candies I ordered were,I love California Candy Warehouse.,['flavour'],Fruity Confectionery
966,8534383c9f5220785d272c71f99a44ad,Sainsburys,Item code:,5,BEST VINDALOO SAUCE EVER !,"Try it, you wont be disappointed, well not unless you are looking for a PASTE SUBSTITUTE possibly !!!",[],
967,be89e2bb9c6ff55c1d5567557e58a4e3,Amazon-Pet-Supplies,B01N9SROR2,5,Great quality cat food,"Highly recommend this brand of food, especially for long hair cats.","['flavour', 'functionality']",Comida De Gato (Cat Food)
968,7815f46763db0bae5a1227906b31d0ea,Amazon-US,B00HHN05SK,5,Good Choice for Dogs of All Sizes,The instructions recommend a transition period between the dog's old food and new food.,['flavour'],Dog Food (main meal)
969,16f27640fdfa83b85178c1f43eb78d10,Superdrug,717972,4,Good face wash for acne.,I would recommend using a moisturiser after each use to prevent over drying of the skin.,"['flavour', 'functionality']",Mass Skincare
970,916ae153163756d924a96ecb5b9a8b7f,Amazon-US,B001IZE7UU,5,Great flavor!!,My favorite candy BAR!!,['flavour'],Chocolate Singles
971,388670230112edc36d9d2111e5a56283,Amazon-US,B07G36K4YG,3,Is it suppose to smell & feel like coardboard?,So much so that when I put one down where she lays she gets up and walks elsewhere & lays down.,['flavour'],Dog Treats
972,dd2d1158a89b9f332e2baeb9921f9491,Amazon-US,B0186D0TKS,3,Don’t last long,My 50 lb.,[],Dog Treats
973,5e8a96687a54541c721bb8639f0541bd,Amazon-UK,B07ZVWYPKX,5,Love-love-love it!,Oh my!,['functionality'],Bath Soak
974,f45eff74540df6530ca574b29111306a,Amazon-UK,B00BEC8F4Q,5,PocketWizard G Wiz Trunk for MiniTT1 and FlexTT5,I find that I have room in the main trunk for storing a further 4 AA size batteries.,['size'],
975,6a692f939f6a812655a1e4fe841099a3,Sainsburys,551694,1,Best avoid.,"Despite following the instructions to the letter, the turkey shrank to a 1/3 of it original size, and was drowning in tasteless watery 'juices'.","['size', 'flavour']",
976,397d0b8006317aa47215e5332530b9a6,John-Lewis,78922055,5,Excellent product and service,Very easy to put together.,['functionality'],Toys
977,1421748244bed2909854a2f7328620f8,Sainsburys,Item code:,1,AWFUL!,"Thin, watery (but unfortunately not tasteless juice.",['flavour'],
978,de384e6ec5727be5cd03da2848388588,Waitrose,86412,5,Red Peppers,"Perfect for adding to pasta sauces, etc.",['flavour'],
979,f7c3dcf0ca3e59af3fd10148a7f6bb2f,Superdrug,474827,5,,"The cracks healed in days, amazing result!",['functionality'],
980,cd45df49dfcd371d2a852b23d9728916,Amazon-Fresh,B07C75CT2B,1,Consume before August,"Have bought this before, but the advert says may need to be consumed before August 2019, it is August 2019 now.",[],Coffee
981,30b5b1998ffa09452639955cc98dad0c,Walmart-US,440361344,5,Purina ProPlan adult salmon and rice,I was so pleasantly surprised that my 2 male fubabies actually liked it!,['flavour'],Cat Food (main meal)
982,10fd05ba20168317a52ac3072af38bd5,Amazon-US,B07Q4R64WM,5,WOW! truly delicious. I just can't stop eating them.,"Usually, it's with peanut butter.",['ingredients'],Chocolate
983,e187f5d36dcd91e62452b6a585162608,Amazon-US,B07Z8K3MQS,4,Great shave,Only reason i wouldn't give give stars is that it comes with close to zero instructions on how to use the cleaning station.,['functionality'],
984,f7d15c3a4909a0c24bdeb0ee8f5c4cce,Sainsburys,7541409,5,Excellent!,"The scent is amazing and lasts so well, they are gentle on my very sensitive skin.",['functionality'],Laundry Detergent
985,f45eff74540df6530ca574b29111306a,Amazon-UK,B00BEC8F4Q,5,PocketWizard G Wiz Trunk for MiniTT1 and FlexTT5,Good quality build with solid zip fastener.,['functionality'],
986,878212baeb20d4fd51814b90e87867f6,Target-US,A-13352957,,(no review title),It tasted just like it!,['flavour'],
987,9601aaf1709c619808e3f558da4959f5,Amazon-UK,B002EPBL1Q,4,A great value for money scotch,My personal favourite from the Talisker line is the Distiller’s Edition which takes all the great nuances in the 10 year old and takes it up another notch.,['flavour'],Whisky
988,4dcb25ef5bd5e74199c5400672baaec3,Walmart-US,17770348,2,"Love the item, but shipping not so much!","We needed the Liquid smoke for Christmas Dinner and were told we would have it by the 23rd of December, but did not receive until the 26th of December.",['shipping'],
989,5802b9d2786de714ce9cc0648f6c8808,Morrisons,302263011,4,mixed results- six cats,mixed results in our kitty household.,['functionality'],Cat Food (main meal)
990,ebdc60423b04161538f34ab4e124da40,Amazon-US,B077QQGTBP,5,Good gum,This by far is my favorite,['flavour'],Gum
991,7cc7721fbae59e26d081cff4af85d213,Sainsburys,7738652,5,Excellent!,I just love this product.,['functionality'],Laundry Detergent
992,b4d7e549c927ec6e20b29c2888ec3bc0,Tesco,304630221,4,More accessorise required,This review was collected as part of a promotion.],[],
993,fc4279d782de769d6d7008ca2d0b4328,Zooplus-FR,203633.13,5,,Au too,[],Cat Food (main meal)
994,076647cdab123ef3351957a1e5173a7d,Amazon-US,B079QD9FX6,5,Big improvement over 3-blade model,"Very happy with weight, durability, and ease of use.",['functionality'],Female Shaving
995,c0703fa6771fbaaf62b583e44a429495,Chewy-US,79428,5,great treats,Love these- picky Boston Beagle but he will scoop these up and hide under the coffee table until he is done every time!,['flavour'],Dog Treats
996,389a7d759d3ab809fa21fdc38b72cdc6,Amazon-Pet-Supplies,B00M43KV3W,5,A good quality food with good ingredients,"The rate she eats them, though, means that she gives this her approval!",['flavour'],Dog Food (main meal)
997,ec6a9a03d346dc92db09dcab514c2877,John-Lewis,82927009,5,Absolutely delighted!,A visit to a local camera shop introduced me to the Sony Cybershot and on its first few outings it proved to be a very capable camera; easy to use and with lots of very useful and helpful features.,['functionality'],
998,552a916e8d26907ac6805c435420c08e,Walmart-US,851669612,5,The best smelling deodorant on the planet,"I'm a man who loves lavender, the smell, the color, the plant it's my absolute favorite I just wish they had a body wash to go with it",['flavour'],
999,088fe3d7f874570cb0320cbab1f868f4,Amazon-UK,B07QSPJCD8,5,Tasty,Very happy.,['flavour'],Tea
